date_aest,time_first,time_last,distance,calories,speed_max,speed_min,speed_avg,heartrate_max,heartrate_min,heartrate_avg,cadence_max,cadence_min,cadence_avg,power_max,power_min,power_avg,ftp,time_taken,dist_point_in_20,calories_point_in_20,hertrate_point_in20,speed_point_iin_20,power_points_in_20,candence_point_in_20,total_points,duration,workout_duration,calories_per_minute,calories_per_km,speed_efficiency,hr_reserve,hr_intensity_ratio,power_cadence_ratio,calories_per_min,cadence_range,hr_range,speed_range,power_range,workout_efficiency,hr_reserve_ratio,effort_density,cadence_efficiency,pace_index
2021-05-21,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,46.91,939.0,51.71,0.0,27.97,191.0,93.0,146.99,109,0,62.63,962.0,0,171.08,301,0.486365741,20.0,19.93382987,18.67606886,19.71106413,17.09945027,17.09945027,112.5198634,,17,55.23529411764706,20.017053933063313,0.029787007454739084,98.0,0.7695811518324608,2.7315982755867796,,109,98.0,51.71,962.0,5.488660275894318,0.4883388704318937,,0.3660860416179565,36.34444520035376
2021-05-27,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,41.33,923.0,43.33,0.0,29.45,194.0,76.0,145.17,99,0,58.77,819.0,0,184.44,301,0.064189815,20.0,19.5941693,18.44482561,20.0,18.43478261,18.43478261,114.9085601,,18,51.27777777777778,22.33244616501331,0.0319068255687974,118.0,0.7482989690721649,3.138335885655947,,99,118.0,43.33,819.0,5.004337453914553,0.4822923588039867,,0.31864020819778793,39.3559275332369
2021-05-29,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,31.38,799.0,61.09,0.0,31.02,187.0,95.0,141.98,108,0,69.45,961.0,0,222.9,301,0.047453704,17.17099863,16.96179986,18.03951464,20.0,20.0,20.0,112.1723131,,19,42.05263157894737,25.462077756532825,0.03882352941176471,92.0,0.7592513368983956,3.2095032397408207,,108,92.0,61.09,961.0,3.5845670704351726,0.4716943521594684,,0.31157469717362046,40.85603606141711
2021-06-02,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,44.51,1147.0,62.77,0.0,28.38,143.0,70.0,104.44,111,0,68.59,1121.0,0,201.06,301,0.080439815,20.0,20.0,13.26980497,20.0,20.0,20.0,113.269805,,20,57.35,25.769490002246688,0.024742807323452482,73.0,0.7303496503496504,2.9313310978276714,,111,73.0,62.77,1121.0,5.704764746841739,0.3469767441860465,,0.34114194767731026,38.858100344695515
2021-06-04,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,25.66,675.0,49.69,0.0,27.26,166.0,66.0,106.88,105,0,58.22,1021.0,0,204.27,301,0.043148148,14.04103967,14.32943042,13.57982339,19.21071177,20.0,20.0,101.1610053,,21,32.142857142857146,26.305533904910366,0.04038518518518519,100.0,0.6438554216867469,3.5085881140501547,,105,100.0,49.69,1021.0,3.3044499926567776,0.3550830564784053,,0.2850149312184853,42.338697604790426
2021-06-11,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,25.37,634.0,49.45,0.0,29.41,172.0,73.0,118.47,102,0,68.45,989.0,0,208.87,301,0.036226852,13.88235294,13.4590502,15.0524109,20.0,20.0,20.0,102.393814,,22,28.818181818181817,24.990145841545132,0.04638801261829653,99.0,0.6887790697674419,3.051424397370343,,102,99.0,49.45,989.0,3.0353808589074545,0.3935880398671096,,0.3277158040886676,42.698742297628094
2021-06-13,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,105.02,2455.0,71.99,0.0,28.55,182.0,63.0,112.05,117,0,66.67,961.0,0,211.83,301,0.438217593,20.0,20.0,14.23670669,20.0,20.0,20.0,114.2367067,,23,106.73913043478261,23.376499714340127,0.011629327902240326,119.0,0.6156593406593407,3.177291135443228,,117,119.0,71.99,961.0,11.589482131898219,0.3722591362126246,,0.31473351272246614,46.37304774654172
2021-06-14,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,26.0,612.0,55.11,0.0,23.5,165.0,69.0,115.5,108,0,51.41,1021.0,0,155.12,301,0.047372685,14.22708618,12.99201692,14.67505241,16.56095842,15.50424788,15.50424788,89.46360969,,0,inf,23.53846153846154,0.03839869281045752,96.0,0.7,3.0173118070414318,,108,96.0,55.11,1021.0,3.9453326456936564,0.38372093023255816,,0.3314208354822073,33.57142857142858
2021-06-15,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,40.32,903.0,56.44,0.0,26.55,130.0,61.0,99.8,111,0,54.89,1072.0,0,166.7,301,0.067604167,20.0,19.16959359,12.68026174,18.71035941,16.66166917,16.66166917,103.8835531,,1,903.0,22.395833333333332,0.02940199335548173,69.0,0.7676923076923077,3.036983057023137,,111,69.0,56.44,1072.0,5.416916616676665,0.3315614617940199,,0.3292741451709658,34.58416833667335
2021-06-17,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,64.96,1411.0,52.78,0.0,27.11,136.0,60.0,102.41,108,0,55.91,961.0,0,163.83,301,0.497685185,20.0,20.0,13.0118798,19.10500352,16.37481259,16.37481259,104.8665085,,2,705.5,21.721059113300495,0.019213323883770374,76.0,0.7530147058823529,2.930245036666071,,108,76.0,52.78,961.0,8.612586217420496,0.34023255813953485,,0.34126838796313247,36.001952934283764
2021-06-19,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,61.31,1681.0,66.81,0.0,25.17,137.0,80.0,117.49,111,0,55.83,1021.0,0,194.06,301,0.125011574,20.0,20.0,14.92789531,17.73784355,19.39630185,19.39630185,111.4583426,,3,560.3333333333334,27.418039471538084,0.01497323022010708,57.0,0.8575912408759123,3.475909009493104,,111,57.0,66.81,1021.0,8.662269401216118,0.39033222591362127,,0.2876945274657322,29.349646778449234
2021-06-20,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,118.53,2438.0,64.13,0.0,30.29,152.0,36.0,100.97,107,0,67.4,1101.0,0,174.25,301,0.188842593,20.0,20.0,12.82891811,20.0,17.41629185,17.41629185,107.6615018,,4,609.5,20.568632413734917,0.012424118129614437,116.0,0.6642763157894737,2.5853115727002964,,107,116.0,64.13,1101.0,13.99139167862267,0.3354485049833887,,0.38680057388809186,45.598494602357135
2021-06-22,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,40.33,923.0,60.74,0.0,29.83,154.0,70.0,120.71,113,0,59.63,1026.0,0,191.41,301,0.06681713,20.0,19.5941693,15.33701798,20.0,19.13143428,19.13143428,113.1940558,,5,184.6,22.886188941234813,0.03231852654387866,84.0,0.7838311688311688,3.2099614288110008,,113,84.0,60.74,1026.0,4.822109607648503,0.4010299003322259,,0.3115302230813437,38.05666473365918
2021-06-27,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,59.59,1686.0,70.71,0.0,29.09,141.0,81.0,116.07,114,0,75.66,1038.0,0,236.21,301,0.089895833,20.0,20.0,14.74747475,20.0,20.0,20.0,114.7474748,,6,281.0,28.293337808357105,0.01725385527876631,60.0,0.8231914893617021,3.1219931271477668,,114,60.0,70.71,1038.0,7.137716438762118,0.3856146179401993,,0.3203082003302146,35.33807185319204
2021-06-29,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,40.04,1004.0,61.7,0.0,27.09,141.0,49.0,93.23,111,0,55.93,1051.0,0,190.07,301,0.470196759,20.0,20.0,11.84549902,19.09090909,18.99750125,18.99750125,108.9314106,,7,143.42857142857142,25.074925074925076,0.02698207171314741,92.0,0.6612056737588653,3.398355086715537,,111,92.0,61.7,1051.0,5.282264428894618,0.309734219269103,,0.2942600094701952,40.97061031856698
2021-07-01,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,76.6,1814.0,60.17,0.0,28.35,191.0,48.0,103.41,107,0,65.19,950.0,0,189.5,301,0.121631944,20.0,20.0,13.13893654,19.97885835,18.94052974,18.94052974,110.9988544,,8,226.75,23.68146214099217,0.015628445424476296,143.0,0.541413612565445,2.9068875594416324,,107,143.0,60.17,950.0,9.572559366754618,0.3435548172757475,,0.34401055408970976,52.36292428198434
2021-07-10,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,42.9,1164.0,59.06,0.0,26.21,135.0,49.0,91.71,105,0,57.86,969.0,0,199.43,301,0.092916667,20.0,20.0,11.65237278,18.47075405,19.93303348,19.93303348,109.9891938,,9,129.33333333333334,27.132867132867133,0.022517182130584193,86.0,0.6793333333333332,3.446768060836502,,105,86.0,59.06,969.0,5.836634408062979,0.3046843853820598,,0.290126861555433,38.58194308145241
2021-08-02,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,39.76,1104.0,60.93,0.0,27.85,188.0,103.0,154.54,108,0,63.36,996.0,0,205.59,301,0.395601852,20.0,20.0,19.63534718,19.62649753,20.0,20.0,119.2618447,,10,110.4,27.766599597585515,0.02522644927536232,85.0,0.8220212765957446,3.244791666666667,,108,85.0,60.93,996.0,5.369910987888516,0.513421926910299,,0.30818619582664525,33.879901643587424
2021-08-08,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,57.73,1451.0,55.03,0.0,32.45,187.0,102.0,168.48,111,0,74.14,1052.0,0,228.6,301,0.080752315,20.0,20.0,20.0,20.0,20.0,20.0,120.0,,11,131.9090909090909,25.13424562619089,0.022363886974500348,85.0,0.9009625668449197,3.08335581332614,,111,85.0,55.03,1052.0,6.347331583552056,0.5597342192691029,,0.32432195975503064,36.017034662868
2021-08-09,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,25.47,657.0,45.33,0.0,23.93,184.0,87.0,147.84,117,0,62.75,1096.0,0,182.03,301,0.077476852,13.9370725,13.94731228,18.78406709,16.86398872,18.19390305,18.19390305,99.92024669,,12,54.75,25.79505300353357,0.03642313546423136,97.0,0.8034782608695652,2.9008764940239042,,117,97.0,45.33,1096.0,3.6092951711256385,0.49116279069767443,,0.3447233972422128,29.783008658008658
2021-08-13,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,50.75,1312.0,44.49,0.0,29.04,188.0,109.0,165.86,107,0,66.51,938.0,0,210.35,301,0.080868056,20.0,20.0,20.0,20.0,20.0,20.0,120.0,,13,100.92307692307692,25.852216748768473,0.022134146341463413,79.0,0.8822340425531916,3.1626823034130203,,107,79.0,44.49,938.0,6.237223674827669,0.551029900332226,,0.31618730686950325,32.91643554805257
2021-08-14,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,26.68,699.0,52.06,0.0,28.92,196.0,105.0,169.59,103,0,71.72,875.0,0,213.38,301,0.038981481,14.59917921,14.83892128,20.0,20.0,20.0,20.0,109.4381005,,14,49.92857142857143,26.199400299850076,0.04137339055793992,91.0,0.8652551020408163,2.975181260457334,,103,91.0,52.06,875.0,3.2758459087074705,0.563421926910299,,0.3361139750679539,33.42366884839908
2021-08-16,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,27.13,756.0,52.35,0.0,27.83,190.0,125.0,167.97,110,0,63.2,936.0,0,215.29,301,0.043009259,14.84541724,16.04896207,20.0,19.6124031,20.0,20.0,110.5067824,,15,50.4,27.86583118319204,0.03681216931216931,65.0,0.8840526315789473,3.4064873417721517,,110,65.0,52.35,936.0,3.511542570486321,0.5580398671096346,,0.29355752705652843,31.480026195153897
2021-08-18,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,27.98,770.0,65.17,0.0,27.89,192.0,112.0,167.05,111,0,68.27,1128.0,0,217.46,301,0.043587963,15.31053352,16.34616507,20.0,19.6546864,20.0,20.0,111.311385,,16,48.125,27.51965689778413,0.03622077922077922,80.0,0.8700520833333334,3.185293686831698,,111,80.0,65.17,1128.0,3.5408810815782212,0.554983388704319,,0.3139427940770716,32.055552229871296
2021-08-19,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,28.53,682.0,49.95,0.0,26.63,194.0,102.0,160.78,105,0,60.77,929.0,0,164.02,301,0.353912037,15.61149111,14.47803192,20.0,18.76673714,16.3938031,16.3938031,101.6438664,,17,40.11764705882353,23.90466175955135,0.03904692082111437,92.0,0.8287628865979382,2.6990291262135924,,105,92.0,49.95,929.0,4.158029508596512,0.5341528239202658,,0.37050359712230213,32.132230376912545
2021-08-21,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,51.04,1251.0,62.58,0.0,27.29,191.0,117.0,165.3,105,0,63.67,1073.0,0,190.64,301,0.090625,20.0,20.0,20.0,19.23185342,19.05447276,19.05447276,117.3407989,,18,69.5,24.510188087774296,0.02181454836131095,74.0,0.8654450261780106,2.994188785927438,,105,74.0,62.58,1073.0,6.562106588334033,0.5491694352159469,,0.33398027696181287,31.53290986085904
2021-08-22,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,59.48,1494.0,56.38,0.0,28.32,185.0,114.0,159.51,109,0,72.6,1056.0,0,200.46,301,0.091585648,20.0,20.0,20.0,19.9577167,20.0,20.0,119.9577167,,19,78.63157894736842,25.117686617350373,0.01895582329317269,71.0,0.8622162162162161,2.7611570247933885,,109,71.0,56.38,1056.0,7.452858425621071,0.5299335548172757,,0.36216701586351385,32.84558961820576
2021-08-26,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,25.48,612.0,41.38,0.0,29.98,188.0,97.0,162.46,99,0,70.94,727.0,0,204.73,301,0.036597222,13.94254446,12.99201692,20.0,20.0,20.0,20.0,106.9345614,,20,30.6,24.018838304552588,0.04898692810457517,91.0,0.8641489361702128,2.8859599661685933,,99,91.0,41.38,727.0,2.9893029844185026,0.539734219269103,,0.3465051531285107,34.69309368459928
2021-08-27,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,42.07,1029.0,48.79,0.0,29.32,184.0,109.0,159.04,102,0,66.27,881.0,0,202.22,301,0.061979167,20.0,20.0,20.0,20.0,20.0,20.0,120.0,,21,49.0,24.459234608985025,0.02849368318756074,75.0,0.8643478260869565,3.0514561641768525,,102,75.0,48.79,881.0,5.088517456235783,0.5283720930232558,,0.327712392443873,33.9215291750503
2021-08-28,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,52.05,1294.0,64.49,0.0,28.15,188.0,105.0,163.85,109,0,66.34,908.0,0,192.61,301,0.409594907,20.0,20.0,20.0,19.83791402,19.25137431,19.25137431,118.3406626,,22,58.81818181818182,24.86071085494717,0.021754250386398763,83.0,0.8715425531914893,2.9033765450708473,,109,83.0,64.49,908.0,6.718238928404547,0.5443521594684385,,0.3444265614454078,32.2990540128166
2021-08-30,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,19.41,453.0,51.99,0.0,31.53,192.0,105.0,167.46,108,0,76.93,854.0,0,207.68,301,0.025740741,10.62106703,9.616639971,20.0,20.0,20.0,20.0,100.237707,,23,19.695652173913043,23.338485316846985,0.06960264900662252,87.0,0.8721875,2.6995970362667356,,108,87.0,51.99,854.0,2.1812403697996916,0.5563455149501662,,0.370425654853621,36.15048369759943
2021-08-31,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,19.77,435.0,51.51,0.0,26.95,181.0,101.0,149.2,107,0,65.98,881.0,0,169.74,301,0.033032407,10.81805746,9.234521827,18.95686424,18.99224806,16.96551724,16.96551724,91.93272607,,0,inf,22.003034901365705,0.06195402298850575,80.0,0.8243093922651933,2.572597756896029,,107,80.0,51.51,881.0,2.562743018734535,0.49568106312292354,,0.38871214799104514,32.69403485254692
2021-09-01,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,38.1,963.0,74.22,0.0,30.53,185.0,114.0,166.5,103,0,70.63,878.0,0,220.59,301,0.055810185,20.0,20.0,20.0,20.0,20.0,20.0,120.0,,1,963.0,25.2755905511811,0.031703011422637595,71.0,0.9,3.12317712020388,,103,71.0,74.22,878.0,4.365565075479396,0.553156146179402,,0.3201867718391586,33.922222222222224
2021-09-02,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,39.25,913.0,46.92,0.0,32.13,187.0,93.0,165.88,115,0,76.93,843.0,0,212.89,301,0.053217593,20.0,19.38188144,20.0,20.0,20.0,20.0,119.3818814,,2,456.5,23.261146496815286,0.035191675794085435,94.0,0.8870588235294118,2.7673209411152992,,115,94.0,46.92,843.0,4.288599746347879,0.5510963455149501,,0.36136032692940023,36.22082228116711
2021-09-04,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,36.56,907.0,73.43,0.0,28.82,194.0,114.0,170.48,106,0,65.88,987.0,0,196.63,301,0.356087963,20.0,19.25450873,20.0,20.0,19.65317341,19.65317341,118.5608556,,3,302.3333333333333,24.808533916849015,0.03177508269018743,80.0,0.8787628865979381,2.984669095324833,,106,80.0,73.43,987.0,4.612724406245232,0.5663787375415282,,0.33504551696078927,32.7961051149695
2021-09-05,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,39.78,917.0,89.39,0.0,29.31,180.0,108.0,152.58,107,0,68.87,977.0,0,192.3,301,0.059930556,20.0,19.46679659,19.38631599,20.0,19.22038981,19.22038981,117.2938922,,4,229.25,23.0517848164907,0.031962922573609595,72.0,0.8476666666666668,2.7922172208508784,,107,72.0,89.39,977.0,4.768590743629745,0.5069102990033223,,0.35813832553302133,34.57727093983483
2021-09-07,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,39.47,901.0,51.78,0.0,27.89,191.0,116.0,164.39,118,0,61.64,876.0,0,175.16,301,0.390775463,20.0,19.12713601,20.0,19.6546864,17.50724638,17.50724638,113.7963152,,5,180.2,22.827463896630352,0.03095449500554939,75.0,0.8606806282722512,2.841661258922777,,118,75.0,51.78,876.0,5.143868463119434,0.5461461794019933,,0.35190682804293216,32.4045866536894
2021-09-08,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,18.31,471.0,53.39,0.0,25.47,189.0,104.0,166.64,109,0,61.23,757.0,0,179.26,301,0.401435185,10.01915185,9.998758116,20.0,17.94926004,17.91704148,17.91704148,93.80125297,,6,78.5,25.72364827962862,0.054076433121019105,85.0,0.8816931216931216,2.927649844847297,,109,85.0,53.39,757.0,2.6274684815352005,0.5536212624584718,,0.341570902599576,28.887602016322614
2021-09-10,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,80.62,1792.0,59.34,0.0,31.65,187.0,109.0,159.0,110,0,71.45,1011.0,0,201.03,301,0.116273148,20.0,20.0,20.0,20.0,20.0,20.0,120.0,,7,256.0,22.22773505333664,0.017661830357142857,78.0,0.8502673796791443,2.8135759272218333,,110,78.0,59.34,1011.0,8.914092424016316,0.5282392026578073,,0.35541958911605237,37.223584905660374
2021-09-12,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,29.46,754.0,62.05,0.0,32.0,189.0,117.0,173.3,117,0,75.33,872.0,0,233.41,301,0.03806713,16.12038304,16.0065045,20.0,20.0,20.0,20.0,112.1268875,,8,94.25,25.594025797691785,0.042440318302387266,72.0,0.916931216931217,3.098499933625382,,117,72.0,62.05,872.0,3.2303671650743326,0.5757475083056479,,0.3227368150464847,34.899019042123484
2021-09-13,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,23.99,609.0,67.1,0.0,29.58,188.0,90.0,164.68,110,0,69.49,744.0,0,214.28,301,0.035208333,13.12722298,12.92833056,20.0,20.0,20.0,20.0,106.0555535,,9,67.66666666666667,25.385577323884952,0.04857142857142857,98.0,0.8759574468085106,3.0836091523960283,,110,98.0,67.1,744.0,2.842075788687698,0.5471096345514951,,0.3242953145417211,33.7687636628613
2021-09-14,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,31.95,794.0,57.82,0.0,30.3,188.0,111.0,163.06,104,0,69.41,829.0,0,215.81,301,0.046064815,17.48290014,16.85565593,20.0,20.0,20.0,20.0,114.3385561,,10,79.4,24.85133020344288,0.03816120906801008,77.0,0.8673404255319149,3.1092061662584642,,104,77.0,57.82,829.0,3.6791622260321577,0.5417275747508306,,0.32162550391548117,34.9343799828284
2021-09-18,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,18.36,460.0,47.95,0.0,28.28,186.0,117.0,163.34,111,0,63.94,894.0,0,201.96,301,0.030648148,10.04651163,9.765241472,20.0,19.92952784,20.0,20.0,99.74128094,,11,41.81818181818182,25.05446623093682,0.06147826086956522,69.0,0.8781720430107527,3.1585861745386303,,111,69.0,47.95,894.0,2.2776787482669834,0.5426578073089701,,0.3165973460091107,32.20325700991796
2021-09-23,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,43.61,985.0,58.78,0.0,33.8,188.0,105.0,164.52,100,0,71.74,835.0,0,218.22,301,0.057256944,20.0,20.0,20.0,20.0,20.0,20.0,120.0,,12,82.08333333333333,22.58656271497363,0.03431472081218274,83.0,0.8751063829787235,3.0418176749372736,,100,83.0,58.78,835.0,4.513793419484924,0.5465780730897011,,0.3287508019429933,38.62387551665451
2021-09-24,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,29.0,739.0,59.48,0.0,29.41,180.0,114.0,161.49,110,0,62.49,877.0,0,197.52,301,0.424756944,15.86867305,15.68807271,20.0,20.0,19.74212894,19.74212894,111.0410036,,13,56.84615384615385,25.482758620689655,0.03979702300405954,66.0,0.8971666666666667,3.160825732117139,,110,66.0,59.48,877.0,3.7413932766302143,0.5365116279069768,,0.3163730255164034,32.780977150287946
2021-09-27,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,32.73,754.0,46.32,0.0,32.39,182.0,102.0,166.61,104,0,73.66,893.0,0,211.73,301,0.046585648,17.90971272,16.0065045,20.0,20.0,20.0,20.0,113.9162172,,14,53.857142857142854,23.036969141460435,0.042957559681697614,80.0,0.9154395604395605,2.8744230247081184,,104,80.0,46.32,893.0,3.561139186700043,0.5535215946843854,,0.3478959051622349,35.38190984934877
2021-10-03,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,75.96,1754.0,59.13,0.0,30.89,192.0,116.0,169.17,106,0,67.61,995.0,0,205.73,301,0.123645833,20.0,20.0,20.0,20.0,20.0,20.0,120.0,,15,116.93333333333334,23.09110057925224,0.017611174458380844,76.0,0.8810937499999999,3.042893063156338,,106,76.0,59.13,995.0,8.525737617265348,0.5620265780730896,,0.32863461818888834,35.058698350771415
2021-10-06,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,24.96,619.0,61.48,0.0,33.5,204.0,146.0,181.08,102,0,78.02,827.0,0,238.0,301,0.032627315,13.65800274,13.14061842,20.0,20.0,20.0,20.0,106.7986212,,16,38.6875,24.799679487179485,0.05411954765751212,58.0,0.8876470588235295,3.0504998718277365,,102,58.0,61.48,827.0,2.600840336134454,0.6015946843853821,,0.3278151260504201,37.740225314777994
2021-10-08,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,111.97,2350.0,57.77,0.0,30.78,199.0,127.0,170.24,109,0,68.18,1065.0,0,184.43,301,0.558981481,20.0,20.0,20.0,20.0,18.43378311,18.43378311,116.8675662,,17,138.23529411764707,20.98776457979816,0.013097872340425533,72.0,0.8554773869346735,2.705045467879143,,109,72.0,57.77,1065.0,12.741961719893727,0.5655813953488372,,0.36967955321802315,35.979910714285715
2021-10-12,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,23.99,581.0,71.73,0.0,33.54,195.0,121.0,173.12,107,0,77.83,907.0,0,232.37,301,0.033506944,13.12722298,12.33392456,20.0,20.0,20.0,20.0,105.4611475,,18,32.27777777777778,24.21842434347645,0.05772805507745267,74.0,0.8877948717948718,2.9856096620840296,,107,74.0,71.73,907.0,2.500322761113741,0.5751495016611295,,0.3349399664328442,37.77899722735675
2021-10-13,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,29.94,762.0,55.36,0.0,30.14,196.0,117.0,172.18,112,0,76.73,976.0,0,220.77,301,0.04869213,16.38303694,16.17633479,20.0,20.0,20.0,20.0,112.5593717,,19,40.10526315789474,25.450901803607213,0.039553805774278215,79.0,0.8784693877551021,2.8772318519483906,,112,79.0,55.36,976.0,3.451555917923631,0.5720265780730898,,0.3475562802917063,34.309675920548266
2021-10-19,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,44.74,1018.0,68.02,0.0,30.66,190.0,116.0,163.91,109,0,72.63,798.0,0,200.23,301,0.109143519,20.0,20.0,20.0,20.0,20.0,20.0,120.0,,20,50.9,22.75368797496647,0.03011787819253438,74.0,0.8626842105263157,2.7568497865895636,,109,74.0,68.02,798.0,5.084153223792638,0.5445514950166113,,0.3627328572142037,35.54023549508877
